category,source_page,source_title,link_text,url,final_url,content_type,filename,path,bytes,sha256
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/implement/special-populations,Psychiatry.org - Special Populations,Treating the Pediatric Population in the Collaborative Care Model (.pdf),https://www.psychiatry.org/getmedia/0a4609b8-2b12-4df2-b8ab-eca0fa103fe2/APA-Treating-Pediatric-in-the-CoCM-Guide.pdf,https://www.psychiatry.org/getmedia/0a4609b8-2b12-4df2-b8ab-eca0fa103fe2/APA-Treating-Pediatric-in-the-CoCM-Guide.pdf,application/pdf,3957bcb1a7_APA-Treating-Pediatric-in-the-CoCM-Guide.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/3957bcb1a7_APA-Treating-Pediatric-in-the-CoCM-Guide.pdf,127503,3957bcb1a7bbd668a851f8d36cca2a6148609f17693db5582247d63dad7baf3e
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/implement/special-populations,Psychiatry.org - Special Populations,Treating the Geriatric Population in the Collaborative Care Model (.pdf),https://www.psychiatry.org/getmedia/543bc62d-4040-4d98-8380-ba13af30b3fe/APA-Treating-Geriatric-in-the-CoCM-Guide.pdf,https://www.psychiatry.org/getmedia/543bc62d-4040-4d98-8380-ba13af30b3fe/APA-Treating-Geriatric-in-the-CoCM-Guide.pdf,application/pdf,42dad4eefd_APA-Treating-Geriatric-in-the-CoCM-Guide.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/42dad4eefd_APA-Treating-Geriatric-in-the-CoCM-Guide.pdf,110100,42dad4eefdad61ad5c384b735ab1f255faec50788f89130401bb43b4335c524f
DSM fact sheets and diagnostic education,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/updates-to-dsm-5-tr-criteria-text,Psychiatry.org - Updates to DSM-5-TR Criteria and Text,"Download the DSM-5-TR Update: Supplement to the Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition, September 2022 Text Revision here (.pdf).",https://www.psychiatry.org/getmedia/304e9a98-ca5c-4e04-97d7-30b4756705eb/APA-DSM5TR-Update-September-2022.pdf,https://www.psychiatry.org/getmedia/304e9a98-ca5c-4e04-97d7-30b4756705eb/APA-DSM5TR-Update-September-2022.pdf,application/pdf,d518588840_APA-DSM5TR-Update-September-2022.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/d518588840_APA-DSM5TR-Update-September-2022.pdf,722388,d5185888403e9e342cd03f36adedbf6c420c60ac65eda2aeaa94cd5a64ae6995
DSM fact sheets and diagnostic education,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/updates-to-dsm-5-tr-criteria-text,Psychiatry.org - Updates to DSM-5-TR Criteria and Text,"Download the DSM-5-TR Update: Supplement to the Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition, September 2023 Text Revision here (.pdf).",https://www.psychiatry.org/getmedia/eecccfbe-91de-4171-b7ba-8d6c1aae3d11/APA-DSM5TR-Update-September-2023.pdf,https://www.psychiatry.org/getmedia/eecccfbe-91de-4171-b7ba-8d6c1aae3d11/APA-DSM5TR-Update-September-2023.pdf,application/pdf,a9577940e7_APA-DSM5TR-Update-September-2023.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/a9577940e7_APA-DSM5TR-Update-September-2023.pdf,807441,a9577940e7033975b739f78577b7b84e02324f4b74204c54f646241042d53242
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/integrated-care/implementing-integrated-care,Psychiatry.org - Implementing Integrated Care,Click here to view slides (.pptx),https://www.psychiatry.org/getmedia/a004d45a-cfae-4fc7-9187-13d9290465f4/APA-Presentation-Final-Asynchronous-Screening.pptx,https://www.psychiatry.org/getmedia/a004d45a-cfae-4fc7-9187-13d9290465f4/APA-Presentation-Final-Asynchronous-Screening.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,7ffb7f5189_APA-Presentation-Final-Asynchronous-Screening.pptx,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/7ffb7f5189_APA-Presentation-Final-Asynchronous-Screening.pptx,1720127,7ffb7f51891f3e996939267d683c052424a66bbaff4b0cf0616be33da073a22b
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/implement/special-populations,Psychiatry.org - Special Populations,Treating Substance Use Disorders in the Collaborative Care Model,https://www.psychiatry.org/getmedia/af67fee7-a1d2-44c3-bce6-e811631ac57b/APA-Treating-SUD-in-the-CoCM-Guide.pdf,https://www.psychiatry.org/getmedia/af67fee7-a1d2-44c3-bce6-e811631ac57b/APA-Treating-SUD-in-the-CoCM-Guide.pdf,application/pdf,98ffc2b8ab_APA-Treating-SUD-in-the-CoCM-Guide.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/98ffc2b8ab_APA-Treating-SUD-in-the-CoCM-Guide.pdf,105061,98ffc2b8ab45d6952bb5b1375ff0830f3934651ff65213521ad590781bfa7e14
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/implement/special-populations,Psychiatry.org - Special Populations,Treating the Perinatal Population in the Collaborative Care Model (.pdf),https://www.psychiatry.org/getmedia/e2eafc40-965c-4a72-b206-50b458c35e16/APA-Treating-Perinatal-in-the-CoCM-Guide.pdf,https://www.psychiatry.org/getmedia/e2eafc40-965c-4a72-b206-50b458c35e16/APA-Treating-Perinatal-in-the-CoCM-Guide.pdf,application/pdf,d15631060f_APA-Treating-Perinatal-in-the-CoCM-Guide.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/d15631060f_APA-Treating-Perinatal-in-the-CoCM-Guide.pdf,123424,d15631060f64faaebdd133d90067588874036bd5e92e6856a17ff278075afd1a
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/integrated-care/improving-access-educating-medical-professionals,Psychiatry.org - Improving Access and Educating Medical Professionals,patient pamphlet (.pdf),https://www.psychiatry.org/getmedia/a6e4ee2a-a99b-4c39-b1e6-a758ffed8fc6/APA-Patient-Pamphlet-Interprofessional-Health-Record-Consultations-Codes.pdf,https://www.psychiatry.org/getmedia/a6e4ee2a-a99b-4c39-b1e6-a758ffed8fc6/APA-Patient-Pamphlet-Interprofessional-Health-Record-Consultations-Codes.pdf,application/pdf,541821ee8c_APA-Patient-Pamphlet-Interprofessional-Health-Record-Consultations-Codes.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/541821ee8c_APA-Patient-Pamphlet-Interprofessional-Health-Record-Consultations-Codes.pdf,478125,541821ee8c171927dfacd20e628932f74c034bcc991507a509418070c210c16c
Perinatal mental health,https://www.psychiatry.org/psychiatrists/practice/professional-interests/women-s-mental-health/maternal-mental-health-toolkit,Psychiatry.org - Perinatal Mental Health Toolkit,Perinatal Mental and Substance Use Disorders (.pdf),https://www.psychiatry.org/getmedia/344c26e2-cdf5-47df-a5d7-a2d444fc1923/APA-CDC-Perinatal-Mental-and-Substance-Use-Disorders-Whitepaper.pdf,https://www.psychiatry.org/getmedia/344c26e2-cdf5-47df-a5d7-a2d444fc1923/APA-CDC-Perinatal-Mental-and-Substance-Use-Disorders-Whitepaper.pdf,application/pdf,6abc2c3b57_APA-CDC-Perinatal-Mental-and-Substance-Use-Disorders-Whitepaper.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/6abc2c3b57_APA-CDC-Perinatal-Mental-and-Substance-Use-Disorders-Whitepaper.pdf,1725955,6abc2c3b57de7592f6c26e4cef901fe3ba0064aac13c1f50970146c06f26a18f
Perinatal mental health,https://www.psychiatry.org/psychiatrists/practice/professional-interests/women-s-mental-health/maternal-mental-health-toolkit,Psychiatry.org - Perinatal Mental Health Toolkit,Persons Who Want to Get Pregnant (.pdf),https://www.psychiatry.org/getmedia/fc35b9d5-153e-4e0d-9778-cc03382970b4/APA-CDC-NonPrescribing-Practitioners-Facts-Persons-Who-Want-To-Get-Pregnant.pdf,https://www.psychiatry.org/getmedia/fc35b9d5-153e-4e0d-9778-cc03382970b4/APA-CDC-NonPrescribing-Practitioners-Facts-Persons-Who-Want-To-Get-Pregnant.pdf,application/pdf,80d51d8756_APA-CDC-NonPrescribing-Practitioners-Facts-Persons-Who-Want-To-Get-Pregnant.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/80d51d8756_APA-CDC-NonPrescribing-Practitioners-Facts-Persons-Who-Want-To-Get-Pregnant.pdf,241819,80d51d8756fe5b3e9707ec0af9684a8c4b8db243ff00215db06135cdd538832b
Perinatal mental health,https://www.psychiatry.org/psychiatrists/practice/professional-interests/women-s-mental-health/maternal-mental-health-toolkit,Psychiatry.org - Perinatal Mental Health Toolkit,Pregnant and Postpartum Persons (.pdf),https://www.psychiatry.org/getmedia/6a748f6e-f955-4057-b814-f38fbc0127cd/APA-CDC-NonPrescribing-Practitioners-Facts-Pregnant-Postpartum-Persons.pdf,https://www.psychiatry.org/getmedia/6a748f6e-f955-4057-b814-f38fbc0127cd/APA-CDC-NonPrescribing-Practitioners-Facts-Pregnant-Postpartum-Persons.pdf,application/pdf,7778ff9914_APA-CDC-NonPrescribing-Practitioners-Facts-Pregnant-Postpartum-Persons.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/7778ff9914_APA-CDC-NonPrescribing-Practitioners-Facts-Pregnant-Postpartum-Persons.pdf,114336,7778ff99140a036fa4a8d83967e5b015f2203051f3e812b67a5b79ce149175ef
Perinatal mental health,https://www.psychiatry.org/psychiatrists/practice/professional-interests/women-s-mental-health/maternal-mental-health-toolkit,Psychiatry.org - Perinatal Mental Health Toolkit,Pregnant and Postpartum Persons (.pdf),https://www.psychiatry.org/getmedia/c5cf4b96-df9e-4eea-9637-c2d02f581fae/APA-CDC-Prescribing-Practitioners-Facts-Pregnant-Postpartum-Persons.pdf,https://www.psychiatry.org/getmedia/c5cf4b96-df9e-4eea-9637-c2d02f581fae/APA-CDC-Prescribing-Practitioners-Facts-Pregnant-Postpartum-Persons.pdf,application/pdf,dca998f6c5_APA-CDC-Prescribing-Practitioners-Facts-Pregnant-Postpartum-Persons.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/dca998f6c5_APA-CDC-Prescribing-Practitioners-Facts-Pregnant-Postpartum-Persons.pdf,238862,dca998f6c5d91e42be59fdf4b19d634dc59f3dcaa0afb12ac88f1d21d7708df6
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/integrated-care/improving-access-educating-medical-professionals,Psychiatry.org - Improving Access and Educating Medical Professionals,APA's Interprofessional Telephone/Internet/Electronic Health Record Consultation Codes (.pdf),https://www.psychiatry.org/getmedia/c50b024d-14b6-4278-ae9c-bc6b45714837/APA-Billing-Guide-Interprofessional-Health-Record-Consultations-Codes.pdf,https://www.psychiatry.org/getmedia/c50b024d-14b6-4278-ae9c-bc6b45714837/APA-Billing-Guide-Interprofessional-Health-Record-Consultations-Codes.pdf,application/pdf,fd85048a8a_APA-Billing-Guide-Interprofessional-Health-Record-Consultations-Codes.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/fd85048a8a_APA-Billing-Guide-Interprofessional-Health-Record-Consultations-Codes.pdf,142423,fd85048a8ab57f9f1385389d4e0cee40b10a68b53884229ab24b252080733b24
Telepsychiatry and digital care,https://www.psychiatry.org/psychiatrists/practice/telepsychiatry,Psychiatry.org - Telepsychiatry,Comparison of Telehealth Provisions During & After the Public Health Emergency (.pdf),https://www.psychiatry.org/getmedia/03557044-ee75-4a8c-99cf-f5bd9ba01518/APA-Telehealth-Provisions-Before-After-PHE-Comparison.pdf,https://www.psychiatry.org/getmedia/03557044-ee75-4a8c-99cf-f5bd9ba01518/APA-Telehealth-Provisions-Before-After-PHE-Comparison.pdf,application/pdf,493366821a_APA-Telehealth-Provisions-Before-After-PHE-Comparison.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/493366821a_APA-Telehealth-Provisions-Before-After-PHE-Comparison.pdf,159336,493366821a0da633aa8492de463e5c256d456620d9d8f618ace9d0a5fb0262a9
Perinatal mental health,https://www.psychiatry.org/psychiatrists/practice/professional-interests/women-s-mental-health/maternal-mental-health-toolkit,Psychiatry.org - Perinatal Mental Health Toolkit,Persons Who Want to Get Pregnant (.pdf),https://www.psychiatry.org/getmedia/c12ce5df-7a3e-4e25-a288-579e26c02831/APA-CDC-Prescribing-Practitioners-Facts-Persons-Who-Want-To-Get-Pregnant.pdf,https://www.psychiatry.org/getmedia/c12ce5df-7a3e-4e25-a288-579e26c02831/APA-CDC-Prescribing-Practitioners-Facts-Persons-Who-Want-To-Get-Pregnant.pdf,application/pdf,0683fa6448_APA-CDC-Prescribing-Practitioners-Facts-Persons-Who-Want-To-Get-Pregnant.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/0683fa6448_APA-CDC-Prescribing-Practitioners-Facts-Persons-Who-Want-To-Get-Pregnant.pdf,110202,0683fa64486bbea6ccc620966a51dd6512cb5c37dad1ba491ba79ea0c82b6f63
Telepsychiatry and digital care,https://www.psychiatry.org/psychiatrists/practice/telepsychiatry,Psychiatry.org - Telepsychiatry,Digital Mental Health 101: Clinician Quick-Start Brief (.pdf),https://www.psychiatry.org/getmedia/4b9a7fef-e966-4804-8e44-ff697fe73dad/APA-Digital-Mental-Health-101-One-Pager.pdf,https://www.psychiatry.org/getmedia/4b9a7fef-e966-4804-8e44-ff697fe73dad/APA-Digital-Mental-Health-101-One-Pager.pdf,application/pdf,f16868bbb1_APA-Digital-Mental-Health-101-One-Pager.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/f16868bbb1_APA-Digital-Mental-Health-101-One-Pager.pdf,170568,f16868bbb1acd0941a83c0b63934cc89ef7374f89c580871def2148588088e44
Telepsychiatry and digital care,https://www.psychiatry.org/psychiatrists/practice/telepsychiatry/toolkit/best-practices,Psychiatry.org - Telepsychiatry Best Practices,"College Mental Health, Telepsychiatry: Best Practices, Policy Considerations & COVID-19",https://www.psychiatry.org/File Library/Psychiatrists/Practice/Telepsychiatry/APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/Telepsychiatry/APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,application/pdf,420d10ca0b_APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/420d10ca0b_APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,166395,420d10ca0b64cdb800a5ce40d1953bcfbbe268cb096422820a94b7957bb511aa
Telepsychiatry and digital care,https://www.psychiatry.org/psychiatrists/practice/telepsychiatry/toolkit/best-practices,Psychiatry.org - Telepsychiatry Best Practices,A brief presentation based on the Best Practices document.,https://www.psychiatry.org/File Library/Psychiatrists/Practice/Telepsychiatry/MHLGAPA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/Telepsychiatry/MHLGAPA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,application/pdf,9783809596_MHLGAPA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/9783809596_MHLGAPA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,290423,9783809596ef0157ed460c4d813b97d07bdd38cbbccdb480c035f57c17aeb2aa
Telepsychiatry and digital care,https://www.psychiatry.org/psychiatrists/practice/telepsychiatry/toolkit/best-practices,Psychiatry.org - Telepsychiatry Best Practices,Best Practices in Videoconferencing-Based Telemental Health,https://www.psychiatry.org/File Library/Psychiatrists/Practice/Telepsychiatry/APA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/Telepsychiatry/APA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,application/pdf,afa328b7c2_APA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/afa328b7c2_APA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,233259,afa328b7c2b93920981092ac65c94860b5a91c359c18f274253dfe5bfd840835
Telepsychiatry and digital care,https://www.psychiatry.org/psychiatrists/practice/telepsychiatry/toolkit/telepsychiatry-malpractice-issues,Psychiatry.org - Telepsychiatry Malpractice Issues,APA Resource Document on Telepsychiatry and Related Technologies in Clinical Psychiatry,https://www.psychiatry.org/File%20Library/Psychiatrists/Directories/Library-and-Archive/resource_documents/Resource-2014-Telepsychiatry-Clinical-Psychiatry.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Directories/Library-and-Archive/resource_documents/Resource-2014-Telepsychiatry-Clinical-Psychiatry.pdf,application/pdf,3326631fd8_Resource-2014-Telepsychiatry-Clinical-Psychiatry.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/3326631fd8_Resource-2014-Telepsychiatry-Clinical-Psychiatry.pdf,287163,3326631fd8dd10840abdc0bb95d75dabf66469d209b6e7aeaf53964c4d1f4dab
Telepsychiatry and digital care,https://www.psychiatry.org/psychiatrists/practice/telepsychiatry/toolkit/clinical-and-therapeutic-treatment-modalities,Psychiatry.org - Clinical and Therapeutic Treatment Modalities,"College Mental Health, Telepsychiatry: Best Practices, Policy Considerations & COVID-19 (.pdf)",https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/Telepsychiatry/APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/Telepsychiatry/APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,application/pdf,420d10ca0b_APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/420d10ca0b_APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,166395,420d10ca0b64cdb800a5ce40d1953bcfbbe268cb096422820a94b7957bb511aa
Medical student and resident development,https://www.psychiatry.org/residents-medical-students/medical-students/building-a-career-in-psychiatry,Psychiatry.org - Building a Career in Psychiatry,Part 1: Medical School and Residency,https://www.psychiatry.org/File Library/Residents-MedicalStudents/Residents/Private/Building_A_Career_In_Psychiatry_Part1.pdf,https://www.psychiatry.org/File%20Library/Residents-MedicalStudents/Residents/Private/Building_A_Career_In_Psychiatry_Part1.pdf,application/pdf,96203f84bf_Building_A_Career_In_Psychiatry_Part1.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/96203f84bf_Building_A_Career_In_Psychiatry_Part1.pdf,3021090,96203f84bfa38c0bcad93e21a18d6e5a08ad2e55b7e110be88f7e67bcda4e1f5
Medical student and resident development,https://www.psychiatry.org/residents-medical-students/medical-students/building-a-career-in-psychiatry,Psychiatry.org - Building a Career in Psychiatry,Table of Contents,https://www.psychiatry.org/File Library/Residents-MedicalStudents/Residents/Building_A_Career_In_Psychiatry_TableContents.pdf,https://www.psychiatry.org/File%20Library/Residents-MedicalStudents/Residents/Building_A_Career_In_Psychiatry_TableContents.pdf,application/pdf,d32f6d717c_Building_A_Career_In_Psychiatry_TableContents.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/d32f6d717c_Building_A_Career_In_Psychiatry_TableContents.pdf,273030,d32f6d717cb79c4a98d687fc76bd9ab1fa566ce65e46e20e005e3242a9118cec
